index,prediction,confidence,breed
1020,Cowboy_Hat,0.979053,False
1020,Sombrero,0.0106825,False
1020,Cocker_Spaniel,0.00271296,True
1021,Pug,0.415495,True
1021,German_Shepherd,0.17815699999999998,True
1021,Labrador_Retriever,0.100202,True
1022,Old_English_Sheepdog,0.586307,True
1022,Wire-Haired_Fox_Terrier,0.118622,True
1022,Lakeland_Terrier,0.106806,True
1023,Shih-Tzu,0.932401,True
1023,Lhasa,0.0308057,True
1023,Tibetan_Terrier,0.00897428,True
1024,Pembroke,0.982004,True
1024,Cardigan,0.00894347,True
1024,Malamute,0.007549899999999998,True
1025,Soft-Coated_Wheaten_Terrier,0.948617,True
1025,Dandie_Dinmont,0.0186644,True
1025,Cairn,0.0159427,True
1026,Pembroke,0.803742,True
1026,Cardigan,0.189712,True
1026,German_Shepherd,0.00174609,True
1027,Dingo,0.536593,False
1027,Pembroke,0.200407,True
1027,Basenji,0.0607345,True
1028,Malamute,0.28126,True
1028,Eskimo_Dog,0.232641,True
1028,Pembroke,0.091602,True
1029,French_Bulldog,0.731405,True
1029,Boston_Bull,0.150672,True
1029,Pug,0.0218109,True
1030,Leatherback_Turtle,0.280835,False
1030,Loggerhead,0.12329,False
1030,Dandie_Dinmont,0.0867925,True
1031,Pembroke,0.7509060000000001,True
1031,Cardigan,0.241152,True
1031,Basenji,0.00263962,True
1032,Llama,0.8567889999999999,False
1032,Arabian_Camel,0.098727,False
1032,Neck_Brace,0.0163772,False
1033,Brown_Bear,0.7132930000000001,False
1033,Indian_Elephant,0.172844,False
1033,Water_Buffalo,0.0389022,False
1034,Dingo,0.366875,False
1034,Ibizan_Hound,0.334929,True
1034,Eskimo_Dog,0.07387619999999999,True
1035,Lakeland_Terrier,0.459515,True
1035,Miniature_Poodle,0.219661,True
1035,Standard_Poodle,0.130189,True
1036,Espresso,0.4301350000000001,False
1036,Coffee_Mug,0.418483,False
1036,Cup,0.08839119999999999,False
1037,Comic_Book,0.105171,False
1037,Kuvasz,0.0598951,True
1037,Book_Jacket,0.0466381,False
1038,Goose,0.214301,False
1038,Gibbon,0.084253,False
1038,Pizza,0.0801683,False
1039,Shih-Tzu,0.625129,True
1039,Tibetan_Terrier,0.126897,True
1039,Lhasa,0.119663,True
1040,Triceratops,0.235373,False
1040,Llama,0.153126,False
1040,Three-Toed_Sloth,0.11184,False
1041,Labrador_Retriever,0.720481,True
1041,Whippet,0.048031800000000006,True
1041,Chesapeake_Bay_Retriever,0.0450464,True
1042,Ice_Bear,0.869477,False
1042,Great_Pyrenees,0.069457,True
1042,Labrador_Retriever,0.02474,True
1043,Labrador_Retriever,0.829058,True
1043,Golden_Retriever,0.0386645,True
1043,Chihuahua,0.0262214,True
1044,Great_Pyrenees,0.732043,True
1044,Kuvasz,0.121375,True
1044,Irish_Wolfhound,0.0495237,True
1045,Labrador_Retriever,0.8686709999999999,True
1045,Carton,0.0950952,False
1045,Pug,0.00765137,True
1046,Timber_Wolf,0.503788,False
1046,Malamute,0.430624,True
1046,Siberian_Husky,0.0284542,True
1047,Whippet,0.734244,True
1047,Basenji,0.025948,True
1047,Great_Dane,0.0258743,True
1048,Great_Pyrenees,0.720337,True
1048,Samoyed,0.12954200000000002,True
1048,Kuvasz,0.122451,True
1049,Brittany_Spaniel,0.797936,True
1049,English_Springer,0.044718199999999986,True
1049,Welsh_Springer_Spaniel,0.0379107,True
1050,Golden_Retriever,0.371816,True
1050,Cocker_Spaniel,0.17741300000000002,True
1050,Irish_Setter,0.0927252,True
1051,Siberian_Husky,0.463223,True
1051,Eskimo_Dog,0.389959,True
1051,Malamute,0.0979627,True
1052,Labrador_Retriever,0.586951,True
1052,Golden_Retriever,0.378812,True
1052,Redbone,0.00360489,True
1053,Pug,0.533967,True
1053,Bloodhound,0.164826,True
1053,German_Shepherd,0.046524,True
1054,Soft-Coated_Wheaten_Terrier,0.751962,True
1054,Bedlington_Terrier,0.175652,True
1054,Great_Pyrenees,0.0114524,True
1055,Collie,0.176758,True
1055,Chesapeake_Bay_Retriever,0.101834,True
1055,Beagle,0.101294,True
1056,Norfolk_Terrier,0.293007,True
1056,Labrador_Retriever,0.256198,True
1056,Golden_Retriever,0.129643,True
1057,Meerkat,0.143497,False
1057,Weasel,0.117402,False
1057,Black-Footed_Ferret,0.0999327,False
1058,Great_Pyrenees,0.251516,True
1058,Samoyed,0.139346,True
1058,Kuvasz,0.129005,True
1059,Brittany_Spaniel,0.944376,True
1059,Beagle,0.0254353,True
1059,Ibizan_Hound,0.00996204,True
1060,Dingo,0.31090300000000004,False
1060,Chihuahua,0.142288,True
1060,Cardigan,0.103945,True
1061,Chihuahua,0.956787,True
1061,Beagle,0.00838287,True
1061,Labrador_Retriever,0.00834409,True
1062,Chihuahua,0.584026,True
1062,Italian_Greyhound,0.377077,True
1062,Boston_Bull,0.017400400000000003,True
1063,West_Highland_White_Terrier,0.597111,True
1063,Soft-Coated_Wheaten_Terrier,0.142993,True
1063,Lakeland_Terrier,0.136712,True
1064,Nail,0.8555520000000001,False
1064,Screw,0.0732773,False
1064,Padlock,0.0239704,False
1065,Golden_Retriever,0.990715,True
1065,Labrador_Retriever,0.00222834,True
1065,Chow,0.00119715,True
1066,Staffordshire_Bullterrier,0.427836,True
1066,Pug,0.221409,True
1066,French_Bulldog,0.132135,True
1067,Dandie_Dinmont,0.740229,True
1067,Miniature_Poodle,0.0819151,True
1067,Toy_Poodle,0.0637485,True
1068,Pug,0.976685,True
1068,French_Bulldog,0.0196626,True
1068,Bull_Mastiff,0.00227819,True
1069,Golden_Retriever,0.638625,True
1069,Chow,0.254717,True
1069,Tibetan_Mastiff,0.0717317,True
1070,Yorkshire_Terrier,0.43042,True
1070,Silky_Terrier,0.196769,True
1070,Cairn,0.07267610000000001,True
1071,Siberian_Husky,0.396495,True
1071,Malamute,0.31705300000000003,True
1071,Eskimo_Dog,0.273419,True
1072,Pomeranian,0.468751,True
1072,Seat_Belt,0.154652,False
1072,Golden_Retriever,0.12501700000000002,True
1073,Malinois,0.619577,True
1073,Leonberg,0.118089,True
1073,Bull_Mastiff,0.06650779999999999,True
1074,Siberian_Husky,0.506154,True
1074,Eskimo_Dog,0.269656,True
1074,Malamute,0.0606585,True
1075,Golden_Retriever,0.983548,True
1075,Labrador_Retriever,0.0121854,True
1075,Cocker_Spaniel,0.00241203,True
1076,Miniature_Pinscher,0.286479,True
1076,Italian_Greyhound,0.0841339,True
1076,Beagle,0.064697,True
1077,Golden_Retriever,0.779356,True
1077,Labrador_Retriever,0.052511400000000014,True
1077,Kuvasz,0.0498105,True
1078,Car_Mirror,0.819106,False
1078,Minibus,0.107383,False
1078,Cab,0.0348464,False
1079,Brittany_Spaniel,0.922876,True
1079,English_Springer,0.0701135,True
1079,Bath_Towel,0.00256079,False
1080,Malamute,0.370152,True
1080,Siberian_Husky,0.356398,True
1080,Eskimo_Dog,0.271042,True
1081,Chihuahua,0.354488,True
1081,Carton,0.159672,False
1081,Siberian_Husky,0.05749830000000001,True
1082,Hammer,0.16986500000000002,False
1082,Hatchet,0.115744,False
1082,Chime,0.0680916,False
1083,Badger,0.356946,False
1083,Boston_Bull,0.252781,True
1083,Kelpie,0.113433,True
1084,Maltese_Dog,0.632289,True
1084,West_Highland_White_Terrier,0.187055,True
1084,Cairn,0.044412900000000005,True
1085,Labrador_Retriever,0.58458,True
1085,German_Short-Haired_Pointer,0.34065700000000004,True
1085,Chesapeake_Bay_Retriever,0.0319751,True
1086,Pomeranian,0.993718,True
1086,Pekinese,0.00361083,True
1086,Persian_Cat,0.000524823,False
1087,Pembroke,0.7663270000000001,True
1087,Cardigan,0.222126,True
1087,Toilet_Tissue,0.00675723,False
1088,Golden_Retriever,0.14039400000000002,True
1088,Saint_Bernard,0.118769,True
1088,Labrador_Retriever,0.0754917,True
1089,Dandie_Dinmont,0.224415,True
1089,Miniature_Poodle,0.204882,True
1089,Norfolk_Terrier,0.0906329,True
1090,Golden_Retriever,0.765778,True
1090,Borzoi,0.0711481,True
1090,Leonberg,0.0703705,True
1091,Swing,0.171486,False
1091,Soft-Coated_Wheaten_Terrier,0.050971,True
1091,Tibetan_Terrier,0.0477594,True
1092,Malamute,0.873233,True
1092,Siberian_Husky,0.07643539999999999,True
1092,Eskimo_Dog,0.035745,True
1093,Home_Theater,0.05903260000000001,False
1093,Window_Shade,0.038299,False
1093,Bathtub,0.0355282,False
1094,Golden_Retriever,0.605304,True
1094,Cocker_Spaniel,0.130948,True
1094,Labrador_Retriever,0.0946916,True
1095,Samoyed,0.954517,True
1095,Eskimo_Dog,0.0291296,True
1095,White_Wolf,0.00446203,False
1096,Mexican_Hairless,0.451852,True
1096,Redbone,0.254884,True
1096,Italian_Greyhound,0.0948181,True
1097,Alp,0.320126,False
1097,Lawn_Mower,0.0808077,False
1097,Viaduct,0.065321,False
1098,Pembroke,0.873977,True
1098,Cardigan,0.0433385,True
1098,Eskimo_Dog,0.0191971,True
1099,Rottweiler,0.990312,True
1099,Black-And-Tan_Coonhound,0.00249478,True
1099,American_Black_Bear,0.00173312,False
1100,Newfoundland,0.48997,True
1100,Groenendael,0.174497,True
1100,Giant_Schnauzer,0.07906669999999999,True
1101,Chihuahua,0.8964219999999999,True
1101,Dingo,0.027929400000000004,False
1101,Kelpie,0.0179158,True
1102,Samoyed,0.950053,True
1102,Washbasin,0.00632139,False
1102,Tub,0.00624335,False
1103,Pomeranian,0.99775,True
1103,Chihuahua,0.001248,True
1103,Pekinese,0.000775002,True
1104,Labrador_Retriever,0.5309149999999999,True
1104,Golden_Retriever,0.28823000000000004,True
1104,Chow,0.0448537,True
1105,Great_Dane,0.246762,True
1105,Greater_Swiss_Mountain_Dog,0.126131,True
1105,Weimaraner,0.0852969,True
1106,Tennis_Ball,0.176495,False
1106,Badger,0.0599052,False
1106,Norwegian_Elkhound,0.0568505,True
1107,Golden_Retriever,0.83939,True
1107,Labrador_Retriever,0.0657058,True
1107,Hand_Blower,0.012941,False
1108,Teddy,0.263256,False
1108,Chow,0.0890102,True
1108,Irish_Terrier,0.06530570000000001,True
1109,Samoyed,0.991772,True
1109,Pomeranian,0.00362638,True
1109,Chow,0.00223183,True
1110,Siamese_Cat,0.950526,False
1110,Pug,0.0188769,True
1110,Quilt,0.007627600000000002,False
1111,Boxer,0.8262719999999999,True
1111,Bull_Mastiff,0.158595,True
1111,Great_Dane,0.0118586,True
1112,Border_Collie,0.581835,True
1112,Collie,0.344588,True
1112,Shetland_Sheepdog,0.0435842,True
1113,Golden_Retriever,0.240695,True
1113,Cocker_Spaniel,0.202444,True
1113,Feather_Boa,0.159348,False
1114,German_Short-Haired_Pointer,0.835491,True
1114,Bluetick,0.058788,True
1114,English_Setter,0.0372083,True
1115,Golden_Retriever,0.67575,True
1115,Great_Pyrenees,0.0951679,True
1115,Cocker_Spaniel,0.0760429,True
1116,Boxer,0.599076,True
1116,Bull_Mastiff,0.177318,True
1116,French_Bulldog,0.141461,True
1117,Chow,0.33576100000000003,True
1117,Samoyed,0.167173,True
1117,Kuvasz,0.145715,True
1118,Toy_Poodle,0.420463,True
1118,Miniature_Poodle,0.13264,True
1118,Chesapeake_Bay_Retriever,0.121523,True
1119,Standard_Poodle,0.261112,True
1119,Cocker_Spaniel,0.0947852,True
1119,Bucket,0.06994639999999999,False
1120,Miniature_Pinscher,0.255327,True
1120,Border_Terrier,0.181279,True
1120,Labrador_Retriever,0.125185,True
1121,Soft-Coated_Wheaten_Terrier,0.5159189999999999,True
1121,Irish_Terrier,0.162655,True
1121,Chesapeake_Bay_Retriever,0.125182,True
1122,Teddy,0.821615,False
1122,Toy_Poodle,0.083749,True
1122,Lakeland_Terrier,0.033318,True
1123,Flat-Coated_Retriever,0.656463,True
1123,Great_Dane,0.0847658,True
1123,Labrador_Retriever,0.0589085,True
1124,Bonnet,0.14644,False
1124,Sock,0.083091,False
1124,Chihuahua,0.0705542,True
1125,Toy_Poodle,0.827469,True
1125,Miniature_Poodle,0.16076,True
1125,Tibetan_Terrier,0.00173075,True
1126,Pomeranian,0.958834,True
1126,Chihuahua,0.0240992,True
1126,Chow,0.00394105,True
1127,Great_Pyrenees,0.457164,True
1127,Kuvasz,0.39171,True
1127,Labrador_Retriever,0.0945226,True
1128,Border_Collie,0.462408,True
1128,Collie,0.214556,True
1128,Eskimo_Dog,0.0356036,True
1129,Cocker_Spaniel,0.384559,True
1129,Golden_Retriever,0.091661,True
1129,Sandbar,0.0817989,False
1130,Handkerchief,0.30296100000000004,False
1130,Pomeranian,0.248664,True
1130,Shih-Tzu,0.111015,True
1131,Newfoundland,0.255971,True
1131,Groenendael,0.175583,True
1131,German_Shepherd,0.164135,True
1132,Collie,0.266414,True
1132,Great_Pyrenees,0.138546,True
1132,Keeshond,0.109014,True
1133,Siamese_Cat,0.478278,False
1133,Saint_Bernard,0.0942456,True
1133,King_Penguin,0.0821567,False
1134,Window_Shade,0.594333,False
1134,Studio_Couch,0.053515,False
1134,Rotisserie,0.0412478,False
1135,Saint_Bernard,0.48205,True
1135,Collie,0.20274,True
1135,Borzoi,0.0379758,True
1136,Pembroke,0.939134,True
1136,Cardigan,0.0543356,True
1136,Chihuahua,0.00559029,True
1137,Maltese_Dog,0.95207,True
1137,Toy_Poodle,0.0272706,True
1137,Miniature_Poodle,0.00487436,True
1138,Stone_Wall,0.6061880000000001,False
1138,Prison,0.064831,False
1138,Bannister,0.0480482,False
1139,German_Shepherd,0.829307,True
1139,Doberman,0.0225,True
1139,Basenji,0.0211901,True
1140,Kelpie,0.218408,True
1140,Arabian_Camel,0.114368,False
1140,Coyote,0.0964093,False
1141,Stone_Wall,0.7582180000000001,False
1141,Patio,0.07420539999999999,False
1141,Prison,0.013826,False
1142,Doormat,0.359586,False
1142,China_Cabinet,0.0539014,False
1142,Passenger_Car,0.0526647,False
1143,Hand_Blower,0.296145,False
1143,Chain_Mail,0.262271,False
1143,Toilet_Seat,0.149497,False
1144,Pug,0.341663,True
1144,Norwegian_Elkhound,0.171222,True
1144,German_Shepherd,0.124687,True
1145,Eskimo_Dog,0.682082,True
1145,Siberian_Husky,0.289288,True
1145,Staffordshire_Bullterrier,0.00877069,True
1146,American_Staffordshire_Terrier,0.810158,True
1146,Labrador_Retriever,0.058204999999999986,True
1146,Weimaraner,0.027929500000000003,True
1147,Polecat,0.185382,False
1147,Mink,0.105282,False
1147,Newfoundland,0.0862411,True
1148,Lakeside,0.501767,False
1148,Breakwater,0.0513506,False
1148,King_Penguin,0.0494438,False
1149,Pembroke,0.967103,True
1149,Cardigan,0.0211264,True
1149,Chihuahua,0.00223107,True
1150,English_Setter,0.677408,True
1150,Border_Collie,0.052724,True
1150,Cocker_Spaniel,0.0485719,True
1151,Tennis_Ball,0.998673,False
1151,Basset,0.000547053,True
1151,Golden_Retriever,0.00035998,True
1152,Staffordshire_Bullterrier,0.843359,True
1152,American_Staffordshire_Terrier,0.0282903,True
1152,Miniature_Pinscher,0.0167929,True
1153,Pomeranian,0.961902,True
1153,Samoyed,0.0242893,True
1153,Chow,0.00577178,True
1154,Koala,0.162935,False
1154,Staffordshire_Bullterrier,0.127969,True
1154,Mongoose,0.096421,False
1155,Golden_Retriever,0.945523,True
1155,Labrador_Retriever,0.0423191,True
1155,Doormat,0.00395626,False
1156,Chow,0.931275,True
1156,Beaver,0.0288311,False
1156,Dhole,0.017379,False
1157,French_Bulldog,0.619382,True
1157,Computer_Keyboard,0.142274,False
1157,Mouse,0.0585047,False
1158,Lhasa,0.457356,True
1158,Shih-Tzu,0.371282,True
1158,Tibetan_Terrier,0.048359,True
1159,Beagle,0.472324,True
1159,Walker_Hound,0.121779,True
1159,Saint_Bernard,0.11464,True
1160,Siberian_Husky,0.304902,True
1160,Eskimo_Dog,0.155147,True
1160,Malamute,0.050942400000000006,True
1161,Golden_Retriever,0.883991,True
1161,Chow,0.0235416,True
1161,Labrador_Retriever,0.0160559,True
1162,Maltese_Dog,0.847292,True
1162,Feather_Boa,0.0593786,False
1162,Old_English_Sheepdog,0.052758000000000006,True
1163,Walker_Hound,0.413535,True
1163,Beagle,0.233891,True
1163,English_Foxhound,0.164943,True
1164,Staffordshire_Bullterrier,0.523191,True
1164,French_Bulldog,0.351104,True
1164,Doormat,0.0280753,False
1165,Studio_Couch,0.944692,False
1165,Four-Poster,0.00794163,False
1165,Quilt,0.00630206,False
1166,Pug,0.8918709999999999,True
1166,Goose,0.0143766,False
1166,Fur_Coat,0.00845143,False
1167,Pembroke,0.462594,True
1167,Seat_Belt,0.261854,False
1167,Cardigan,0.151698,True
1168,Cocker_Spaniel,0.961643,True
1168,Toy_Poodle,0.0115469,True
1168,Soft-Coated_Wheaten_Terrier,0.00490333,True
1169,Golden_Retriever,0.553901,True
1169,Labrador_Retriever,0.119475,True
1169,Bluetick,0.077475,True
1170,Labrador_Retriever,0.399217,True
1170,West_Highland_White_Terrier,0.13771,True
1170,Cocker_Spaniel,0.0620327,True
1171,Cup,0.473555,False
1171,Toy_Poodle,0.082606,True
1171,Consomme,0.048298,False
1172,Schipperke,0.545502,True
1172,Groenendael,0.298622,True
1172,Labrador_Retriever,0.030986400000000008,True
1173,Cliff,0.4390770000000001,False
1173,Lakeside,0.0628992,False
1173,Valley,0.0397585,False
1174,Guinea_Pig,0.148526,False
1174,Solar_Dish,0.0971829,False
1174,Park_Bench,0.0593119,False
1175,Samoyed,0.400568,True
1175,Pomeranian,0.331268,True
1175,Maltese_Dog,0.0454261,True
1176,Pembroke,0.935307,True
1176,Cardigan,0.0498742,True
1176,Chihuahua,0.0116032,True
1177,Malamute,0.374682,True
1177,Norwegian_Elkhound,0.334853,True
1177,Limousine,0.0681732,False
1178,Vizsla,0.990391,True
1178,Rhodesian_Ridgeback,0.00560474,True
1178,Chesapeake_Bay_Retriever,0.00286936,True
1179,Pug,0.751758,True
1179,Tub,0.110748,False
1179,Bathtub,0.104132,False
1180,Keeshond,0.8788860000000001,True
1180,Norwegian_Elkhound,0.0866594,True
1180,Malamute,0.0212803,True
1181,Bedlington_Terrier,0.289471,True
1181,Standard_Poodle,0.17368499999999998,True
1181,Great_Pyrenees,0.157081,True
1182,Cocker_Spaniel,0.346695,True
1182,Blenheim_Spaniel,0.193905,True
1182,Chihuahua,0.078,True
1183,Chow,0.808737,True
1183,Gibbon,0.028942400000000007,False
1183,Pembroke,0.026497900000000005,True
1184,Labrador_Retriever,0.691137,True
1184,Golden_Retriever,0.195558,True
1184,Chesapeake_Bay_Retriever,0.0195849,True
1185,Bath_Towel,0.8783200000000001,False
1185,Swab,0.0206333,False
1185,American_Staffordshire_Terrier,0.0155351,True
1186,Eskimo_Dog,0.503372,True
1186,Siberian_Husky,0.390413,True
1186,Malamute,0.08090119999999999,True
1187,Walker_Hound,0.640256,True
1187,English_Foxhound,0.229799,True
1187,Beagle,0.037754,True
1188,Labrador_Retriever,0.967397,True
1188,Golden_Retriever,0.0166414,True
1188,Ice_Bear,0.0148576,False
1189,Blenheim_Spaniel,0.933755,True
1189,Cocker_Spaniel,0.0417194,True
1189,Brittany_Spaniel,0.00671256,True
1190,Toy_Poodle,0.342397,True
1190,Table_Lamp,0.104451,False
1190,Miniature_Poodle,0.079871,True
1191,Redbone,0.243904,True
1191,Beagle,0.210975,True
1191,Vizsla,0.076443,True
1192,Irish_Water_Spaniel,0.2858,True
1192,Wig,0.24065300000000006,False
1192,Toy_Poodle,0.07491389999999999,True
1193,Chesapeake_Bay_Retriever,0.586414,True
1193,Labrador_Retriever,0.189782,True
1193,Vizsla,0.0676072,True
1194,Golden_Retriever,0.8636870000000001,True
1194,Kuvasz,0.0485901,True
1194,Labrador_Retriever,0.0473966,True
1195,Bow_Tie,0.246313,False
1195,Windsor_Tie,0.17244600000000002,False
1195,Mushroom,0.137516,False
1196,Golden_Retriever,0.8076439999999999,True
1196,Kuvasz,0.101286,True
1196,Labrador_Retriever,0.0237853,True
1197,Wombat,0.462952,False
1197,Norwegian_Elkhound,0.275225,True
1197,Siamese_Cat,0.0435593,False
1198,Lawn_Mower,0.878863,False
1198,Swing,0.0245351,False
1198,Barrow,0.019577200000000003,False
1199,Toy_Poodle,0.388277,True
1199,Angora,0.180264,False
1199,Persian_Cat,0.0496561,False
1200,Malamute,0.454363,True
1200,Samoyed,0.215967,True
1200,Siberian_Husky,0.07750030000000001,True
1201,Golden_Retriever,0.843799,True
1201,Labrador_Retriever,0.0529559,True
1201,Kelpie,0.0357111,True
1202,Chihuahua,0.7681560000000001,True
1202,Pug,0.0149016,True
1202,Pekinese,0.0128158,True
1203,Chesapeake_Bay_Retriever,0.292675,True
1203,Redbone,0.197858,True
1203,Vizsla,0.150312,True
1204,Labrador_Retriever,0.786089,True
1204,Flat-Coated_Retriever,0.0486524,True
1204,Chesapeake_Bay_Retriever,0.0346933,True
1205,Kuvasz,0.311325,True
1205,French_Bulldog,0.115349,True
1205,Labrador_Retriever,0.0685335,True
1206,Siamese_Cat,0.112413,False
1206,French_Bulldog,0.07141439999999999,True
1206,Hog,0.0624654,False
1207,Balloon,0.990736,False
1207,Punching_Bag,0.00475356,False
1207,Parachute,0.000435974,False
1208,Cardigan,0.5669109999999999,True
1208,Border_Collie,0.117566,True
1208,Appenzeller,0.047664,True
1209,Pug,0.99731,True
1209,Brabancon_Griffon,0.00118563,True
1209,French_Bulldog,0.000427989,True
1210,Web_Site,0.997154,False
1210,Comic_Book,0.000439221,False
1210,Desktop_Computer,0.000267579,False
1211,Sunglasses,0.900864,False
1211,Sunglass,0.0402906,False
1211,Snorkel,0.00933292,False
1212,Golden_Retriever,0.930705,True
1212,Chesapeake_Bay_Retriever,0.0259341,True
1212,Labrador_Retriever,0.00753536,True
1213,Kuvasz,0.350629,True
1213,Soft-Coated_Wheaten_Terrier,0.182782,True
1213,Golden_Retriever,0.08766239999999999,True
1214,Malamute,0.442612,True
1214,Siberian_Husky,0.368137,True
1214,Eskimo_Dog,0.177822,True
1215,Sea_Lion,0.8590459999999999,False
1215,Tub,0.0204054,False
1215,Hippopotamus,0.013094799999999998,False
1216,Rapeseed,0.876875,False
1216,Standard_Poodle,0.06058350000000001,True
1216,Great_Pyrenees,0.0330057,True
1217,Hippopotamus,0.505675,False
1217,Hog,0.370726,False
1217,Warthog,0.0188272,False
1218,Weimaraner,0.982794,True
1218,American_Staffordshire_Terrier,0.0047664,True
1218,Great_Dane,0.00343201,True
1219,Dalmatian,0.562315,True
1219,Great_Dane,0.416478,True
1219,German_Short-Haired_Pointer,0.00855236,True
1220,Bull_Mastiff,0.97573,True
1220,Rhodesian_Ridgeback,0.00807261,True
1220,Pug,0.00557087,True
1221,Labrador_Retriever,0.825333,True
1221,Ice_Bear,0.044680800000000014,False
1221,Whippet,0.0184422,True
1222,Samoyed,0.960543,True
1222,Pomeranian,0.0121919,True
1222,White_Wolf,0.00475299,False
1223,Shetland_Sheepdog,0.234431,True
1223,Samoyed,0.114876,True
1223,Collie,0.08661369999999999,True
1224,Toy_Poodle,0.497755,True
1224,Golden_Retriever,0.282017,True
1224,Miniature_Poodle,0.0900324,True
1225,Old_English_Sheepdog,0.4274810000000001,True
1225,Shih-Tzu,0.146336,True
1225,Tibetan_Terrier,0.134269,True
1226,Shetland_Sheepdog,0.963985,True
1226,Collie,0.0262057,True
1226,Border_Collie,0.00454365,True
1227,Ice_Bear,0.807762,False
1227,Great_White_Shark,0.0270404,False
1227,Fountain,0.0220518,False
1228,Labrador_Retriever,0.6638,True
1228,Golden_Retriever,0.308261,True
1228,Ice_Bear,0.00426921,False
1229,Barrow,0.999962,False
1229,Basset,1.44895e-05,True
1229,Wok,6.060880000000002e-06,False
1230,Seat_Belt,0.379055,False
1230,Chow,0.06275449999999999,True
1230,Minibus,0.0524226,False
1231,Pekinese,0.984267,True
1231,Shih-Tzu,0.00894166,True
1231,Cocker_Spaniel,0.00192826,True
1232,Shetland_Sheepdog,0.43332,True
1232,Collie,0.335997,True
1232,Borzoi,0.177179,True
1233,Chow,0.575637,True
1233,Pomeranian,0.19595,True
1233,Norwich_Terrier,0.141224,True
1234,German_Shepherd,0.622957,True
1234,Malinois,0.338884,True
1234,Wallaby,0.0241615,False
1235,Toy_Poodle,0.508292,True
1235,Lakeland_Terrier,0.234458,True
1235,Affenpinscher,0.08456280000000001,True
1236,Golden_Retriever,0.25650500000000004,True
1236,Labrador_Retriever,0.252417,True
1236,Seat_Belt,0.203163,False
1237,Boston_Bull,0.936183,True
1237,Guinea_Pig,0.010084,False
1237,Cardigan,0.010077,True
1238,Dingo,0.175518,False
1238,Timber_Wolf,0.13364700000000002,False
1238,Ibizan_Hound,0.101537,True
1239,Pembroke,0.540201,True
1239,Beagle,0.207835,True
1239,Italian_Greyhound,0.0435649,True
1240,Traffic_Light,0.470708,False
1240,Fountain,0.199776,False
1240,Space_Shuttle,0.064807,False
1241,Labrador_Retriever,0.991954,True
1241,Golden_Retriever,0.00222849,True
1241,Doormat,0.00140402,False
1242,Coil,0.5336989999999999,False
1242,Dugong,0.0879591,False
1242,Rain_Barrel,0.0392215,False
1243,Shetland_Sheepdog,0.548018,True
1243,Marmot,0.16550299999999998,False
1243,Collie,0.0430026,True
1244,Binoculars,0.192717,False
1244,Barbershop,0.08583819999999999,False
1244,Ballplayer,0.0846722,False
1245,Cardigan,0.111493,True
1245,Malinois,0.0950892,True
1245,German_Shepherd,0.0801456,True
1246,Basenji,0.389136,True
1246,Dingo,0.270226,False
1246,Chihuahua,0.0989388,True
1247,Chesapeake_Bay_Retriever,0.804363,True
1247,Weimaraner,0.0544311,True
1247,Labrador_Retriever,0.0432676,True
1248,Pembroke,0.7689229999999999,True
1248,Chihuahua,0.029053,True
1248,Shetland_Sheepdog,0.029035400000000006,True
1249,Pembroke,0.360428,True
1249,Papillon,0.26313400000000003,True
1249,Chihuahua,0.131246,True
1250,Kuvasz,0.40845,True
1250,Samoyed,0.14132999999999998,True
1250,Pug,0.08301839999999999,True
1251,Samoyed,0.998201,True
1251,Eskimo_Dog,0.00079285,True
1251,Great_Pyrenees,0.00029575,True
1252,Kelpie,0.307672,True
1252,Irish_Terrier,0.197486,True
1252,Dingo,0.105475,False
1253,Paddle,0.589066,False
1253,Shovel,0.038062300000000014,False
1253,Mountain_Tent,0.0292033,False
1254,Shetland_Sheepdog,0.880499,True
1254,Collie,0.107901,True
1254,Pembroke,0.00360667,True
1255,Borzoi,0.5964550000000001,True
1255,Whippet,0.231428,True
1255,Saluki,0.05826140000000001,True
1256,Tibetan_Terrier,0.32816100000000004,True
1256,Toy_Poodle,0.304836,True
1256,Miniature_Poodle,0.0708784,True
1257,Muzzle,0.176172,False
1257,Seat_Belt,0.16095299999999998,False
1257,Soft-Coated_Wheaten_Terrier,0.0864988,True
1258,Ox,0.337871,False
1258,Plow,0.269287,False
1258,Oxcart,0.245653,False
1259,Pembroke,0.849029,True
1259,Cardigan,0.0836288,True
1259,Kelpie,0.0243945,True
1260,Tiger_Shark,0.548497,False
1260,Great_White_Shark,0.130252,False
1260,Scuba_Diver,0.121887,False
1261,Borzoi,0.742912,True
1261,Wire-Haired_Fox_Terrier,0.204082,True
1261,English_Setter,0.0210323,True
1262,German_Short-Haired_Pointer,0.742216,True
1262,Bluetick,0.15281,True
1262,English_Setter,0.0518347,True
1263,Sulphur-Crested_Cockatoo,0.960276,False
1263,West_Highland_White_Terrier,0.0195223,True
1263,Samoyed,0.00639562,True
1264,Pug,0.985222,True
1264,Brabancon_Griffon,0.00331366,True
1264,Pekinese,0.00298888,True
1265,Wire-Haired_Fox_Terrier,0.155144,True
1265,Lakeland_Terrier,0.108382,True
1265,Buckeye,0.0746167,False
1266,Pomeranian,0.973715,True
1266,Chow,0.0207581,True
1266,Keeshond,0.00378436,True
1267,Chesapeake_Bay_Retriever,0.694541,True
